instrument_id,asset_class,sub_asset_class,desk,book,notional,direction,maturity,currency,geography
INS-000984,Credit,Macro,Commodities,BOOK-065,8678962.019614719,1,2026-07-19 09:48:00.258077,CNY,LATAM
INS-000985,Credit,Options,Prime Finance,BOOK-087,5165823.038955246,-1,2034-10-15 09:48:00.258077,USD,APAC
INS-000986,Credit,Flow,Rates Exotics,BOOK-079,5061179.552463147,1,2028-10-29 09:48:00.258077,AUD,LATAM
INS-000987,Credit,Options,Municipal,BOOK-031,9287317.835251007,1,2034-11-10 09:48:00.258077,JPY,EMEA
INS-000988,FX,Flow,IG Credit,BOOK-090,5926638.473589009,1,2028-03-30 09:48:00.258077,CAD,US
INS-000989,FX,Credit,Rates Macro,BOOK-037,624628.7699871289,1,2031-07-25 09:48:00.258077,USD,EMEA
INS-000990,Commodities,Flow,Equity Derivatives,BOOK-069,9121888.244709663,1,2029-11-14 09:48:00.258077,CHF,LATAM
INS-000991,Equities,Macro,Equity Derivatives,BOOK-051,4909346.779828079,1,2035-01-17 09:48:00.258077,USD,APAC
INS-000992,Credit,Macro,Rates Macro,BOOK-007,8667839.694763133,-1,2035-08-23 09:48:00.258077,CAD,APAC
INS-000993,FX,Credit,FX Options,BOOK-001,10982054.623292424,-1,2033-10-29 09:48:00.258077,EUR,APAC
INS-000994,Equities,Flow,Rates Exotics,BOOK-019,7541906.143154869,1,2034-07-30 09:48:00.258077,EUR,APAC
INS-000995,Credit,Flow,EM Credit,BOOK-094,9989414.579158828,1,2033-10-25 09:48:00.258077,USD,US
INS-000996,Credit,Credit,Commodities,BOOK-096,7884494.201340506,1,2029-02-07 09:48:00.258077,GBP,EMEA
INS-000997,Credit,Flow,Prime Finance,BOOK-042,11468573.32035287,-1,2035-04-26 09:48:00.258077,CNY,US
INS-000998,Equities,Flow,IG Credit,BOOK-097,4844732.228107234,1,2031-06-13 09:48:00.258077,CNY,EMEA
INS-000999,Volatility,Flow,G10 FX,BOOK-005,7479462.548958776,-1,2029-08-07 09:48:00.258077,USD,APAC
INS-001000,Credit,Flow,EM FX,BOOK-097,9182904.012603668,-1,2028-02-07 09:48:00.258077,CNY,LATAM
INS-001001,Commodities,Credit,FX Options,BOOK-024,7023970.607474887,1,2033-03-25 09:48:00.258077,CHF,US
INS-001002,Commodities,Options,Prime Finance,BOOK-004,10380547.491631674,1,2028-12-11 09:48:00.258077,GBP,APAC
INS-001003,Credit,Commod,Cash Equities,BOOK-076,6419901.151223049,1,2032-08-30 09:48:00.258077,CNY,US
INS-001004,Volatility,Credit,IG Credit,BOOK-039,12673427.879072221,-1,2026-11-03 09:48:00.258077,EUR,US
INS-001005,Rates,Macro,Cross-Asset Vol,BOOK-030,12805493.760680612,1,2032-06-27 09:48:00.258077,EUR,LATAM
INS-001006,Volatility,Flow,EM Credit,BOOK-076,8205179.9905682495,1,2032-07-25 09:48:00.258077,EUR,APAC
INS-001007,Volatility,Flow,HY Credit,BOOK-034,8881502.950886542,-1,2031-05-25 09:48:00.258077,EUR,US
INS-001008,Credit,Options,Equity Derivatives,BOOK-076,10479178.589061594,-1,2032-09-15 09:48:00.258077,JPY,US
INS-001009,Commodities,Flow,Cash Equities,BOOK-020,4532006.502581583,1,2036-01-17 09:48:00.258077,EUR,US
INS-001010,Credit,Commod,Structured Solutions,BOOK-009,4219999.963555523,1,2034-07-04 09:48:00.258077,EUR,EMEA
INS-001011,FX,Flow,Structured Solutions,BOOK-033,10641047.284644086,-1,2030-07-21 09:48:00.258077,GBP,US
INS-001012,Commodities,Options,EM FX,BOOK-061,8184971.182182498,1,2034-11-01 09:48:00.258077,CAD,APAC
INS-001013,FX,Macro,Rates Exotics,BOOK-023,6933736.885050526,-1,2035-08-28 09:48:00.258077,AUD,EMEA
INS-001014,FX,Commod,Volatility Trading,BOOK-015,7527808.257202903,-1,2027-10-13 09:48:00.258077,USD,APAC
INS-001015,Credit,Commod,Municipal,BOOK-075,1534896.319089827,1,2029-10-02 09:48:00.258077,CAD,US
INS-001016,Volatility,Credit,G10 FX,BOOK-050,7023594.213857497,1,2033-07-23 09:48:00.258077,USD,US
INS-001017,Equities,Flow,HY Credit,BOOK-044,5617383.1520169405,-1,2031-04-20 09:48:00.258077,CNY,US
INS-001018,Equities,Macro,EM FX,BOOK-024,9795179.084037706,-1,2027-07-13 09:48:00.258077,GBP,US
INS-001019,Rates,Credit,Equity Derivatives,BOOK-002,9987576.945960015,1,2030-11-17 09:48:00.258077,AUD,US
INS-001020,Rates,Options,EM Rates,BOOK-006,8941700.585324775,-1,2029-11-24 09:48:00.258077,AUD,EMEA
INS-001021,Rates,Commod,Cash Equities,BOOK-069,8488646.621997854,-1,2033-07-08 09:48:00.258077,GBP,LATAM
INS-001022,Rates,Credit,Cash Equities,BOOK-009,3756633.1281993305,-1,2031-04-22 09:48:00.258077,GBP,APAC
INS-001023,Volatility,Options,XVA,BOOK-025,8976607.699992185,-1,2027-08-01 09:48:00.258077,GBP,EMEA
INS-001024,Volatility,Commod,EM FX,BOOK-092,9073494.86380846,1,2026-09-08 09:48:00.258077,JPY,LATAM
INS-001025,Commodities,Commod,EM FX,BOOK-035,10612981.634421825,-1,2029-01-16 09:48:00.258077,JPY,LATAM
INS-001026,Rates,Options,Cross-Asset Vol,BOOK-075,12795524.531075493,-1,2027-10-01 09:48:00.258077,CAD,LATAM
INS-001027,Rates,Macro,Structured Solutions,BOOK-035,3268598.3160709785,1,2034-11-18 09:48:00.258077,JPY,LATAM
INS-001028,FX,Macro,Rates Macro,BOOK-094,6528807.935954466,1,2028-11-18 09:48:00.258077,AUD,APAC
INS-001029,Credit,Options,Commodities,BOOK-083,5644333.407105888,-1,2032-06-25 09:48:00.258077,JPY,LATAM
INS-001030,Equities,Options,Structured Solutions,BOOK-047,7931267.9709626855,-1,2027-06-17 09:48:00.258077,GBP,EMEA
INS-001031,Equities,Macro,Equity Derivatives,BOOK-069,7533504.645545097,1,2030-07-29 09:48:00.258077,GBP,LATAM
INS-001032,FX,Macro,Structured Solutions,BOOK-042,6914794.817299636,-1,2035-06-15 09:48:00.258077,CAD,US
INS-001033,Commodities,Credit,FX Options,BOOK-095,10069010.903502934,-1,2032-07-28 09:48:00.258077,EUR,EMEA
INS-001034,FX,Credit,Equity Derivatives,BOOK-036,4746464.4720480405,-1,2029-01-19 09:48:00.258077,GBP,LATAM
INS-001035,Rates,Macro,Municipal,BOOK-084,4897196.331518484,-1,2033-08-09 09:48:00.258077,GBP,US
INS-001036,Commodities,Options,Commodities,BOOK-062,4939436.822254894,-1,2031-03-01 09:48:00.258077,CAD,APAC
INS-001037,Volatility,Macro,XVA,BOOK-065,6599181.031435032,1,2028-07-11 09:48:00.258077,EUR,EMEA
INS-001038,Rates,Credit,Rates Exotics,BOOK-036,4428524.460220384,-1,2036-01-27 09:48:00.258077,JPY,US
INS-001039,Equities,Commod,IG Credit,BOOK-084,7378571.278001823,-1,2035-06-28 09:48:00.258077,CAD,US
INS-001040,Commodities,Commod,Prime Finance,BOOK-075,7086274.513422833,-1,2031-10-24 09:48:00.258077,CNY,APAC
INS-001041,Commodities,Options,Cross-Asset Vol,BOOK-082,5533712.2150023,-1,2026-07-11 09:48:00.258077,JPY,APAC
INS-001042,Volatility,Credit,Equity Derivatives,BOOK-081,9684415.63514049,1,2030-04-10 09:48:00.258077,CNY,APAC
INS-001043,Equities,Commod,XVA,BOOK-016,7351248.679283158,-1,2031-04-16 09:48:00.258077,CHF,US
INS-001044,Equities,Credit,EM FX,BOOK-088,10156618.410079509,-1,2035-05-30 09:48:00.258077,AUD,EMEA
INS-001045,Commodities,Options,HY Credit,BOOK-085,7012375.37198892,-1,2033-06-17 09:48:00.258077,EUR,US
INS-001046,Rates,Credit,Cash Equities,BOOK-025,7439512.779421614,1,2028-05-26 09:48:00.258077,CNY,US
INS-001047,FX,Options,Commodities,BOOK-099,6093043.988295723,1,2031-04-02 09:48:00.258077,GBP,EMEA
INS-001048,Credit,Commod,Cross-Asset Vol,BOOK-053,7482383.648661288,1,2027-12-22 09:48:00.258077,EUR,APAC
INS-001049,Commodities,Options,Prime Finance,BOOK-033,9280578.265330115,-1,2030-11-22 09:48:00.258077,USD,EMEA
INS-001050,Rates,Commod,Municipal,BOOK-023,6471664.419324255,-1,2031-07-03 09:48:00.258077,CAD,US
INS-001051,Credit,Macro,Equity Derivatives,BOOK-037,8796029.906336661,1,2031-04-01 09:48:00.258077,CAD,US
INS-001052,Equities,Macro,Cross-Asset Vol,BOOK-004,5468132.597385647,1,2030-06-06 09:48:00.258077,EUR,EMEA
INS-001053,Credit,Macro,Commodities,BOOK-070,9397626.413805524,-1,2030-07-12 09:48:00.258077,CNY,EMEA
INS-001054,Volatility,Options,FX Options,BOOK-071,6050235.431720181,-1,2034-02-04 09:48:00.258077,GBP,LATAM
INS-001055,Rates,Credit,Prime Finance,BOOK-067,9629199.683072627,-1,2031-03-18 09:48:00.258077,CHF,APAC
INS-001056,Volatility,Flow,FX Options,BOOK-055,7652441.356084162,1,2026-08-12 09:48:00.258077,CHF,LATAM
INS-001057,Equities,Macro,EM Rates,BOOK-037,11302384.33347766,-1,2033-07-15 09:48:00.258077,CHF,US
INS-001058,Commodities,Commod,Volatility Trading,BOOK-073,4614830.684364477,1,2032-04-26 09:48:00.258077,CAD,EMEA
INS-001059,Equities,Credit,FX Options,BOOK-088,3809558.066720329,-1,2033-02-02 09:48:00.258077,CNY,US
INS-001060,FX,Credit,Cross-Asset Vol,BOOK-009,5959456.885061082,-1,2033-03-28 09:48:00.258077,CAD,US
INS-001061,Commodities,Options,HY Credit,BOOK-039,4038472.629914217,-1,2027-11-29 09:48:00.258077,CNY,LATAM
INS-001062,Commodities,Options,Volatility Trading,BOOK-100,4043162.763929306,1,2035-10-30 09:48:00.258077,AUD,EMEA
INS-001063,Rates,Macro,EM FX,BOOK-087,9053876.90114969,-1,2036-01-05 09:48:00.258077,GBP,APAC
INS-001064,Commodities,Macro,IG Credit,BOOK-100,7489553.0164683545,-1,2027-08-22 09:48:00.258077,CHF,EMEA
INS-001065,Commodities,Commod,Securitized Products,BOOK-019,6300797.558239353,-1,2028-05-13 09:48:00.258077,EUR,US
INS-001066,Equities,Flow,FX Options,BOOK-047,6532593.50673642,-1,2028-08-20 09:48:00.258077,CNY,LATAM
INS-001067,Volatility,Credit,Equity Derivatives,BOOK-014,6006905.839184151,-1,2035-10-10 09:48:00.258077,CNY,APAC
INS-001068,Credit,Credit,Structured Solutions,BOOK-087,11625922.91954761,-1,2035-06-09 09:48:00.258077,CNY,APAC
INS-001069,Equities,Flow,Municipal,BOOK-052,5661235.730892409,1,2028-10-27 09:48:00.258077,CAD,APAC
INS-001070,Rates,Flow,G10 FX,BOOK-025,4194665.2547917515,1,2032-06-11 09:48:00.258077,AUD,EMEA
INS-001071,Commodities,Credit,Rates Exotics,BOOK-010,9490126.54371582,1,2028-08-10 09:48:00.258077,AUD,EMEA
INS-001072,FX,Macro,HY Credit,BOOK-074,6960610.941630448,-1,2026-07-28 09:48:00.258077,EUR,LATAM
INS-001073,Commodities,Options,FX Options,BOOK-082,12596934.222044714,1,2028-06-23 09:48:00.258077,GBP,US
INS-001074,Credit,Commod,Cash Equities,BOOK-088,6184485.903014662,1,2026-12-17 09:48:00.258077,CHF,EMEA
INS-001075,Equities,Credit,Municipal,BOOK-098,9614960.44939198,-1,2034-08-06 09:48:00.258077,JPY,EMEA
INS-001076,Rates,Credit,EM Credit,BOOK-082,10205493.326498263,1,2033-12-24 09:48:00.258077,CAD,APAC
INS-001077,Commodities,Macro,Structured Solutions,BOOK-079,6196660.419494991,1,2028-01-09 09:48:00.258077,CAD,LATAM
INS-001078,Rates,Macro,HY Credit,BOOK-082,5642698.08022741,1,2031-10-27 09:48:00.258077,CNY,LATAM
INS-001079,Equities,Flow,Rates Macro,BOOK-100,9353416.32732726,1,2028-03-24 09:48:00.258077,AUD,APAC
INS-001080,Volatility,Flow,Municipal,BOOK-047,8937229.794784827,1,2031-10-19 09:48:00.258077,USD,US
INS-001081,Volatility,Macro,Cross-Asset Vol,BOOK-076,3973474.7482226836,-1,2035-01-28 09:48:00.258077,GBP,LATAM
INS-001082,Volatility,Commod,Commodities,BOOK-082,4678910.909238198,-1,2034-12-01 09:48:00.258077,GBP,EMEA
INS-001083,Volatility,Macro,Volatility Trading,BOOK-012,1158924.9876299868,-1,2034-06-14 09:48:00.258077,CAD,EMEA
INS-001084,Credit,Credit,Securitized Products,BOOK-070,8988467.134947006,1,2028-08-01 09:48:00.258077,GBP,LATAM
INS-001085,FX,Options,Prime Finance,BOOK-034,6845432.017160636,-1,2028-02-01 09:48:00.258077,CNY,EMEA
INS-001086,Volatility,Credit,G10 FX,BOOK-014,7094623.947561795,1,2027-10-14 09:48:00.258077,GBP,EMEA
INS-001087,Commodities,Flow,FX Options,BOOK-018,3271389.755745367,1,2027-06-16 09:48:00.258077,JPY,LATAM
INS-001088,Volatility,Flow,Cross-Asset Vol,BOOK-012,4754744.117276684,-1,2032-04-11 09:48:00.258077,AUD,EMEA
INS-001089,Credit,Credit,Securitized Products,BOOK-090,6305102.718581084,1,2032-09-20 09:48:00.258077,GBP,APAC
INS-001090,Rates,Flow,Volatility Trading,BOOK-078,5819185.9996304475,1,2034-12-10 09:48:00.258077,USD,US
INS-001091,Credit,Credit,Volatility Trading,BOOK-011,7794590.188794078,1,2027-02-03 09:48:00.258077,GBP,LATAM
INS-001092,Equities,Macro,Equity Derivatives,BOOK-063,8958670.316579536,1,2028-10-28 09:48:00.258077,GBP,EMEA
INS-001093,Volatility,Macro,FX Options,BOOK-067,13174031.423212992,-1,2033-05-30 09:48:00.258077,CHF,APAC
INS-001094,Equities,Credit,Equity Derivatives,BOOK-052,7449957.424922686,1,2032-12-12 09:48:00.258077,CAD,APAC
INS-001095,FX,Credit,IG Credit,BOOK-061,10288506.657742364,1,2030-06-07 09:48:00.258077,CHF,EMEA
INS-001096,Rates,Macro,Cash Equities,BOOK-091,5425068.0575505635,1,2027-09-15 09:48:00.258077,JPY,EMEA
INS-001097,Volatility,Commod,IG Credit,BOOK-052,3312634.2125616106,-1,2030-12-29 09:48:00.258077,CHF,US
INS-001098,Commodities,Macro,IG Credit,BOOK-066,6619245.8832246885,-1,2027-11-25 09:48:00.258077,EUR,EMEA
INS-001099,Rates,Commod,Rates Exotics,BOOK-058,3505695.705314396,-1,2031-07-03 09:48:00.258077,EUR,EMEA
INS-001100,Equities,Credit,Prime Finance,BOOK-040,7536682.917922758,-1,2035-02-17 09:48:00.258077,CHF,EMEA
INS-001101,Equities,Commod,Commodities,BOOK-090,5548864.688728337,1,2028-02-19 09:48:00.258077,AUD,EMEA
INS-001102,Equities,Commod,XVA,BOOK-042,2614321.533113536,-1,2027-05-14 09:48:00.258077,CHF,APAC
INS-001103,Volatility,Flow,EM FX,BOOK-080,11840062.864650443,1,2033-07-04 09:48:00.258077,USD,LATAM
INS-001104,Rates,Credit,FX Options,BOOK-061,6156095.71723655,-1,2026-06-09 09:48:00.258077,CNY,LATAM
INS-001105,FX,Flow,EM FX,BOOK-069,3405951.7426395053,-1,2035-12-10 09:48:00.258077,GBP,LATAM
INS-001106,FX,Options,Structured Solutions,BOOK-077,9745429.476268224,1,2033-11-16 09:48:00.258077,CAD,APAC
INS-001107,FX,Flow,Volatility Trading,BOOK-074,5678464.093651786,1,2030-03-12 09:48:00.258077,CNY,EMEA
INS-001108,Volatility,Options,Commodities,BOOK-057,10225415.084226655,-1,2029-10-15 09:48:00.258077,CNY,APAC
INS-001109,Volatility,Commod,FX Options,BOOK-062,5666514.163304877,1,2030-01-11 09:48:00.258077,USD,US
INS-001110,Rates,Options,Municipal,BOOK-051,6147755.774343007,1,2030-02-15 09:48:00.258077,EUR,LATAM
INS-001111,Credit,Macro,IG Credit,BOOK-034,8362079.273692616,1,2034-07-08 09:48:00.258077,CAD,APAC
INS-001112,FX,Flow,EM Credit,BOOK-073,8983048.451760275,1,2034-02-14 09:48:00.258077,AUD,US
INS-001113,FX,Credit,EM FX,BOOK-088,9421209.343351496,1,2028-03-22 09:48:00.258077,AUD,EMEA
INS-001114,FX,Options,Cash Equities,BOOK-071,7275647.153176677,1,2027-12-24 09:48:00.258077,CHF,EMEA
INS-001115,FX,Options,Cash Equities,BOOK-078,8821541.803886458,1,2031-07-21 09:48:00.258077,EUR,EMEA
INS-001116,Equities,Options,XVA,BOOK-084,9364071.517308552,1,2032-08-22 09:48:00.258077,CAD,US
INS-001117,Volatility,Flow,G10 FX,BOOK-037,8001422.846417124,-1,2033-05-27 09:48:00.258077,CAD,US
INS-001118,Credit,Options,HY Credit,BOOK-007,7143354.7168392595,-1,2029-04-20 09:48:00.258077,JPY,EMEA
INS-001119,Commodities,Credit,Commodities,BOOK-034,3886762.6294221748,-1,2030-12-23 09:48:00.258077,CAD,EMEA
INS-001120,Equities,Commod,Municipal,BOOK-076,8997935.391949972,1,2027-03-25 09:48:00.258077,EUR,LATAM
INS-001121,Rates,Credit,Volatility Trading,BOOK-082,7605434.247852877,1,2030-09-17 09:48:00.258077,AUD,EMEA
INS-001122,Rates,Commod,XVA,BOOK-052,6465960.369123232,1,2033-01-03 09:48:00.258077,USD,EMEA
INS-001123,FX,Commod,Securitized Products,BOOK-078,10694415.90897915,-1,2029-03-18 09:48:00.258077,AUD,LATAM
INS-001124,FX,Macro,Prime Finance,BOOK-008,3930415.917716711,1,2029-05-09 09:48:00.258077,AUD,LATAM
INS-001125,Volatility,Flow,Securitized Products,BOOK-065,11610090.788412215,1,2030-10-11 09:48:00.258077,CAD,US
INS-001126,Volatility,Flow,EM FX,BOOK-068,7444316.803413836,-1,2034-10-14 09:48:00.258077,AUD,US
INS-001127,Volatility,Macro,Commodities,BOOK-051,8293795.446257246,1,2032-03-07 09:48:00.258077,CNY,US
INS-001128,Credit,Macro,EM Rates,BOOK-072,6512389.713674323,-1,2035-04-21 09:48:00.258077,EUR,EMEA
INS-001129,Credit,Credit,EM FX,BOOK-050,3332317.7186916745,1,2026-10-22 09:48:00.258077,CHF,APAC
INS-001130,Credit,Flow,G10 FX,BOOK-053,7150975.2538355505,-1,2034-08-11 09:48:00.258077,CAD,EMEA
INS-001131,Equities,Macro,G10 FX,BOOK-061,8336862.267231981,-1,2026-08-18 09:48:00.258077,CNY,US
INS-001132,Commodities,Flow,Securitized Products,BOOK-080,9190563.616006486,-1,2029-05-22 09:48:00.258077,CAD,US
INS-001133,Commodities,Flow,FX Options,BOOK-025,7004917.003902746,-1,2030-06-04 09:48:00.258077,CHF,APAC
INS-001134,Commodities,Macro,Cash Equities,BOOK-031,2018650.3969889546,-1,2028-07-16 09:48:00.258077,CHF,EMEA
INS-001135,Credit,Macro,Securitized Products,BOOK-042,3645846.6385434363,1,2036-01-01 09:48:00.258077,EUR,US
INS-001136,Rates,Credit,Prime Finance,BOOK-021,12630049.059408234,1,2035-01-16 09:48:00.258077,GBP,APAC
INS-001137,Commodities,Commod,Municipal,BOOK-034,4768660.0405697115,1,2031-11-09 09:48:00.258077,JPY,APAC
INS-001138,Equities,Options,Cross-Asset Vol,BOOK-036,11067623.64559802,1,2030-09-07 09:48:00.258077,CNY,EMEA
INS-001139,Commodities,Credit,EM Credit,BOOK-032,5164783.156456011,-1,2033-09-29 09:48:00.258077,AUD,LATAM
INS-001140,Credit,Commod,EM FX,BOOK-042,7043860.225680331,1,2033-03-18 09:48:00.258077,CAD,LATAM
INS-001141,Volatility,Commod,Securitized Products,BOOK-051,9063020.64899976,1,2030-12-16 09:48:00.258077,USD,US
INS-001142,Equities,Macro,HY Credit,BOOK-070,5449513.8835478155,1,2034-05-24 09:48:00.258077,CAD,LATAM
INS-001143,Volatility,Commod,HY Credit,BOOK-031,11480537.839397635,1,2028-02-09 09:48:00.258077,JPY,US
INS-001144,Volatility,Macro,FX Options,BOOK-085,7689320.895171028,-1,2028-12-12 09:48:00.258077,CAD,EMEA
INS-001145,FX,Macro,EM Rates,BOOK-048,8652127.115749175,1,2026-05-15 09:48:00.258077,JPY,LATAM
INS-001146,Equities,Options,HY Credit,BOOK-073,6830982.479952185,1,2027-05-18 09:48:00.258077,CAD,LATAM
INS-001147,Credit,Credit,XVA,BOOK-012,9146800.717542727,-1,2028-03-01 09:48:00.258077,EUR,US
INS-001148,Commodities,Macro,EM FX,BOOK-018,11446981.849624656,1,2032-05-21 09:48:00.258077,EUR,US
INS-001149,Commodities,Flow,Rates Exotics,BOOK-046,7171785.155941964,1,2034-09-03 09:48:00.258077,EUR,US
INS-001150,Volatility,Flow,Rates Macro,BOOK-037,11824281.97687309,-1,2032-01-17 09:48:00.258077,CNY,EMEA
INS-001151,Equities,Flow,Municipal,BOOK-050,5971010.479052206,-1,2030-08-11 09:48:00.258077,USD,EMEA
INS-001152,Credit,Commod,HY Credit,BOOK-016,9410240.098379275,1,2028-11-15 09:48:00.258077,GBP,EMEA
INS-001153,Equities,Flow,Commodities,BOOK-048,8722785.840607625,-1,2027-03-15 09:48:00.258077,GBP,EMEA
INS-001154,Volatility,Flow,FX Options,BOOK-069,4828544.818294076,1,2031-12-28 09:48:00.258077,AUD,APAC
INS-001155,FX,Macro,Commodities,BOOK-073,8034524.26159333,1,2027-08-04 09:48:00.258077,GBP,LATAM
INS-001156,Credit,Macro,Structured Solutions,BOOK-025,7518414.844625932,1,2034-01-11 09:48:00.258077,CNY,APAC
INS-001157,Rates,Macro,Rates Exotics,BOOK-035,5367019.559307887,-1,2030-04-01 09:48:00.258077,CNY,EMEA
INS-001158,Volatility,Options,G10 FX,BOOK-053,8395006.085485317,-1,2029-08-31 09:48:00.258077,CAD,APAC
INS-001159,Equities,Options,Cross-Asset Vol,BOOK-052,7865723.865271294,-1,2026-06-17 09:48:00.258077,GBP,APAC
INS-001160,Equities,Options,Commodities,BOOK-080,7318532.631731958,1,2028-08-06 09:48:00.258077,CHF,LATAM
INS-001161,Credit,Commod,EM FX,BOOK-040,7328556.3273532875,1,2026-04-30 09:48:00.258077,CAD,LATAM
INS-001162,Equities,Options,HY Credit,BOOK-068,7274974.352690952,1,2033-05-19 09:48:00.258077,USD,EMEA
INS-001163,Volatility,Macro,IG Credit,BOOK-089,6580750.946884181,1,2031-01-19 09:48:00.258077,AUD,LATAM
INS-001164,Credit,Flow,Cash Equities,BOOK-030,7849585.237537454,1,2033-12-25 09:48:00.258077,JPY,LATAM
INS-001165,Credit,Flow,Cash Equities,BOOK-083,5890214.469090549,-1,2031-10-19 09:48:00.258077,AUD,US
INS-001166,Rates,Commod,Prime Finance,BOOK-034,14142023.728674999,-1,2035-08-27 09:48:00.258077,CHF,APAC
INS-001167,Rates,Flow,G10 FX,BOOK-034,3976666.8863367103,-1,2033-12-18 09:48:00.258077,AUD,US
INS-001168,Equities,Macro,Cash Equities,BOOK-066,6038159.806913853,1,2027-08-29 09:48:00.258077,USD,EMEA
INS-001169,Volatility,Credit,Commodities,BOOK-063,6235644.738557648,1,2027-05-09 09:48:00.258077,USD,US
INS-001170,Volatility,Options,Structured Solutions,BOOK-055,12601233.535811344,1,2035-01-04 09:48:00.258077,USD,EMEA
INS-001171,Credit,Macro,EM Credit,BOOK-024,4199663.375056252,-1,2028-11-11 09:48:00.258077,AUD,APAC
INS-001172,Credit,Credit,Cross-Asset Vol,BOOK-010,8564805.744965274,-1,2033-10-11 09:48:00.258077,CNY,EMEA
INS-001173,Equities,Flow,Cash Equities,BOOK-091,8120985.16261635,1,2032-06-04 09:48:00.258077,CNY,US
INS-001174,FX,Commod,Structured Solutions,BOOK-088,8334005.76168637,-1,2033-02-24 09:48:00.258077,GBP,EMEA
INS-001175,Rates,Commod,Rates Macro,BOOK-089,10590857.90652735,-1,2028-11-02 09:48:00.258077,GBP,APAC
INS-001176,Equities,Flow,EM Rates,BOOK-052,10539573.399367722,1,2029-04-19 09:48:00.258077,GBP,LATAM
INS-001177,FX,Options,G10 FX,BOOK-089,6372607.933699707,1,2031-09-11 09:48:00.258077,AUD,US
INS-001178,FX,Options,Rates Exotics,BOOK-048,7985043.623734977,1,2026-06-01 09:48:00.258077,GBP,EMEA
INS-001179,FX,Credit,FX Options,BOOK-008,2839744.91961964,-1,2029-04-14 09:48:00.258077,CHF,US
INS-001180,Rates,Macro,EM FX,BOOK-020,7747732.5213048225,1,2031-03-24 09:48:00.258077,CAD,US
INS-001181,Credit,Flow,Volatility Trading,BOOK-028,5515026.430420202,1,2028-03-22 09:48:00.258077,GBP,US
INS-001182,Volatility,Macro,Rates Exotics,BOOK-038,7034043.935098709,-1,2029-01-10 09:48:00.258077,JPY,LATAM
INS-001183,Commodities,Credit,Securitized Products,BOOK-094,3286570.337958263,1,2035-12-11 09:48:00.258077,CAD,LATAM
INS-001184,Equities,Macro,Securitized Products,BOOK-034,8512180.716797689,1,2029-01-25 09:48:00.258077,AUD,APAC
INS-001185,Equities,Options,Structured Solutions,BOOK-062,3258578.26106098,-1,2035-02-20 09:48:00.258077,EUR,EMEA
INS-001186,FX,Credit,Municipal,BOOK-028,7870711.516978966,-1,2035-05-21 09:48:00.258077,CHF,LATAM
INS-001187,Rates,Commod,Commodities,BOOK-065,4433736.017443626,-1,2032-11-15 09:48:00.258077,EUR,EMEA
INS-001188,Credit,Flow,EM FX,BOOK-057,5375897.412160289,-1,2027-09-17 09:48:00.258077,USD,APAC
INS-001189,Credit,Macro,G10 FX,BOOK-016,10386830.256362908,-1,2028-03-26 09:48:00.258077,CAD,APAC
INS-001190,Rates,Credit,Equity Derivatives,BOOK-047,8969794.864784054,-1,2035-06-15 09:48:00.258077,JPY,APAC
INS-001191,Equities,Macro,EM FX,BOOK-011,10373007.844176358,-1,2026-03-18 09:48:00.258077,GBP,EMEA
INS-001192,FX,Macro,IG Credit,BOOK-089,11399317.831253225,1,2031-03-10 09:48:00.258077,USD,EMEA
INS-001193,FX,Commod,Equity Derivatives,BOOK-071,5567903.232150588,1,2032-02-08 09:48:00.258077,CNY,EMEA
INS-001194,Commodities,Commod,EM Rates,BOOK-095,11247429.156102179,-1,2034-07-03 09:48:00.258077,AUD,APAC
