driver_id,asset_class,level,as_of,source
DRV-0001901,Equities,87.69636229258002,2026-02-11 09:48:00.294055,Bloomberg
DRV-0001902,Credit,81.27474440642519,2026-02-09 09:48:00.294055,Bloomberg
DRV-0001903,Credit,60.943069794955946,2026-02-11 09:48:00.294055,Refinitiv
DRV-0001904,Credit,67.52850636263112,2026-02-09 09:48:00.294055,Refinitiv
DRV-0001905,FX,83.44539716725427,2026-02-11 09:48:00.294055,Refinitiv
DRV-0001906,Equities,81.58525665317522,2026-02-10 09:48:00.294055,Bloomberg
DRV-0001907,Rates,1.282399503846971,2026-02-11 09:48:00.294055,Refinitiv
DRV-0001908,Rates,1.6229497418506473,2026-02-11 09:48:00.294055,Internal
DRV-0001909,Rates,2.6973159918020664,2026-02-11 09:48:00.294055,Refinitiv
DRV-0001910,Rates,1.8226793100410963,2026-02-11 09:48:00.294055,Internal
DRV-0001911,Rates,3.5797967266095996,2026-02-11 09:48:00.294055,Bloomberg
DRV-0001912,Volatility,70.28538977294065,2026-02-11 09:48:00.294055,Internal
DRV-0001913,FX,62.10992919004802,2026-02-11 09:48:00.294055,Internal
DRV-0001914,Equities,60.02733495694853,2026-02-11 09:48:00.294055,Internal
DRV-0001915,Equities,139.49810375300862,2026-02-10 09:48:00.294055,Bloomberg
DRV-0001916,Credit,93.43035719251536,2026-02-11 09:48:00.294055,Refinitiv
DRV-0001917,Volatility,148.17167613174007,2026-02-11 09:48:00.294055,Internal
DRV-0001918,Commodities,42.93830442623001,2026-02-11 09:48:00.294055,Bloomberg
DRV-0001919,Credit,60.6511130473961,2026-02-11 09:48:00.294055,Bloomberg
DRV-0001920,Equities,118.67361180166235,2026-02-10 09:48:00.294055,Internal
DRV-0001921,Commodities,128.232689573128,2026-02-11 09:48:00.294055,Internal
DRV-0001922,FX,88.17776592326416,2026-02-11 09:48:00.294055,Internal
DRV-0001923,Rates,2.5678488187119495,2026-02-11 09:48:00.294055,Refinitiv
DRV-0001924,Credit,145.06061401473616,2026-02-11 09:48:00.294055,Internal
DRV-0001925,Commodities,76.54798943137224,2026-02-11 09:48:00.294055,Bloomberg
DRV-0001926,Commodities,60.45897993207336,2026-02-11 09:48:00.294055,Refinitiv
DRV-0001927,Rates,3.9879554452308574,2026-02-11 09:48:00.294055,Internal
DRV-0001928,Volatility,88.886363781565,2026-02-09 09:48:00.294055,Internal
DRV-0001929,Credit,32.30314133487441,2026-02-08 09:48:00.294055,Bloomberg
DRV-0001930,Equities,173.2407775473216,2026-02-11 09:48:00.294055,Refinitiv
DRV-0001931,Rates,2.0904723921404105,2026-02-11 09:48:00.294055,Bloomberg
DRV-0001932,Credit,115.16650515777192,2026-02-11 09:48:00.294055,Internal
DRV-0001933,Commodities,104.1938271767392,2026-02-11 09:48:00.294055,Bloomberg
DRV-0001934,Credit,55.96451124719306,2026-02-11 09:48:00.294055,Internal
DRV-0001935,Equities,35.962861185571214,2026-02-10 09:48:00.294055,Bloomberg
DRV-0001936,Commodities,46.050511931803555,2026-02-11 09:48:00.294055,Refinitiv
DRV-0001937,FX,142.32338714518983,2026-02-11 09:48:00.294055,Bloomberg
DRV-0001938,Commodities,77.97051196989294,2026-02-10 09:48:00.294055,Refinitiv
DRV-0001939,FX,95.86951484137354,2026-02-11 09:48:00.294055,Refinitiv
DRV-0001940,FX,91.47647828952451,2026-02-11 09:48:00.294055,Internal
DRV-0001941,Equities,92.94133571692312,2026-02-11 09:48:00.294055,Refinitiv
DRV-0001942,Commodities,25.05906111761014,2026-02-10 09:48:00.294055,Bloomberg
DRV-0001943,Credit,103.09857885364903,2026-02-11 09:48:00.294055,Internal
DRV-0001944,Equities,81.96938591095989,2026-02-10 09:48:00.294055,Internal
DRV-0001945,Volatility,172.17300313457667,2026-02-10 09:48:00.294055,Bloomberg
DRV-0001946,Rates,2.0882385772602956,2026-02-11 09:48:00.294055,Internal
DRV-0001947,Volatility,102.19929951887372,2026-02-11 09:48:00.294055,Internal
DRV-0001948,Equities,164.38683724552925,2026-02-10 09:48:00.294055,Bloomberg
DRV-0001949,Rates,0.9843660763889079,2026-02-11 09:48:00.294055,Refinitiv
DRV-0001950,Commodities,95.13600249197991,2026-02-11 09:48:00.294055,Internal
DRV-0001951,Rates,2.641959585374239,2026-02-10 09:48:00.294055,Internal
DRV-0001952,Credit,111.79454679802808,2026-02-10 09:48:00.294055,Internal
DRV-0001953,Equities,119.08370461480396,2026-02-09 09:48:00.294055,Bloomberg
DRV-0001954,Equities,105.50816730448905,2026-02-11 09:48:00.294055,Refinitiv
DRV-0001955,Equities,62.83065752370932,2026-02-09 09:48:00.294055,Internal
DRV-0001956,Rates,2.684322663696125,2026-02-11 09:48:00.294055,Refinitiv
DRV-0001957,Credit,72.14988376821644,2026-02-11 09:48:00.294055,Bloomberg
DRV-0001958,Volatility,51.30123471382382,2026-02-11 09:48:00.294055,Bloomberg
DRV-0001959,Volatility,60.95640776899036,2026-02-11 09:48:00.294055,Internal
DRV-0001960,Credit,132.11294976202367,2026-02-11 09:48:00.294055,Bloomberg
DRV-0001961,Rates,2.4839508260332175,2026-02-09 09:48:00.294055,Internal
DRV-0001962,FX,52.288922488633226,2026-02-11 09:48:00.294055,Refinitiv
DRV-0001963,Rates,3.4082840414094533,2026-02-10 09:48:00.294055,Bloomberg
DRV-0001964,Commodities,146.04930154775454,2026-02-10 09:48:00.294055,Bloomberg
DRV-0001965,FX,97.69660876678594,2026-02-11 09:48:00.294055,Refinitiv
DRV-0001966,Equities,113.79957277687988,2026-02-11 09:48:00.294055,Bloomberg
DRV-0001967,FX,60.70157230865506,2026-02-11 09:48:00.294055,Internal
DRV-0001968,Commodities,66.33200568308001,2026-02-11 09:48:00.294055,Refinitiv
DRV-0001969,FX,123.18137314222764,2026-02-09 09:48:00.294055,Internal
DRV-0001970,Rates,1.4306865825218167,2026-02-11 09:48:00.294055,Bloomberg
DRV-0001971,Volatility,92.38238535110382,2026-02-11 09:48:00.294055,Internal
DRV-0001972,Volatility,58.9642916048771,2026-02-11 09:48:00.294055,Bloomberg
DRV-0001973,Commodities,150.82786544508807,2026-02-10 09:48:00.294055,Refinitiv
DRV-0001974,Equities,20.354749569884344,2026-02-11 09:48:00.294055,Internal
DRV-0001975,FX,87.90728234324054,2026-02-11 09:48:00.294055,Bloomberg
DRV-0001976,Commodities,70.80717482717772,2026-02-11 09:48:00.294055,Refinitiv
DRV-0001977,Credit,91.11166645418001,2026-02-11 09:48:00.294055,Internal
DRV-0001978,FX,35.228958769121235,2026-02-11 09:48:00.294055,Refinitiv
DRV-0001979,Volatility,58.47266163496553,2026-02-11 09:48:00.294055,Internal
DRV-0001980,FX,55.55793957169396,2026-02-11 09:48:00.294055,Refinitiv
DRV-0001981,Equities,78.62954748495177,2026-02-10 09:48:00.294055,Refinitiv
DRV-0001982,Equities,162.81543494453317,2026-02-11 09:48:00.294055,Internal
DRV-0001983,FX,163.019301339176,2026-02-11 09:48:00.294055,Internal
DRV-0001984,FX,86.89503210274191,2026-02-11 09:48:00.294055,Internal
DRV-0001985,FX,139.4984889686326,2026-02-10 09:48:00.294055,Refinitiv
DRV-0001986,Rates,2.7070763027571325,2026-02-11 09:48:00.294055,Internal
DRV-0001987,Commodities,86.79362033692743,2026-02-10 09:48:00.294055,Bloomberg
DRV-0001988,Equities,109.42630557759776,2026-02-11 09:48:00.294055,Refinitiv
DRV-0001989,Rates,2.440368777635888,2026-02-11 09:48:00.294055,Internal
DRV-0001990,Rates,2.7712404864973137,2026-02-10 09:48:00.294055,Bloomberg
DRV-0001991,Credit,116.73416714421228,2026-02-11 09:48:00.294055,Bloomberg
DRV-0001992,Rates,3.9678283563710925,2026-02-11 09:48:00.294055,Bloomberg
DRV-0001993,Commodities,125.77186506617744,2026-02-11 09:48:00.294055,Internal
DRV-0001994,Commodities,50.29806815920027,2026-02-11 09:48:00.294055,Bloomberg
DRV-0001995,Volatility,104.75382265672273,2026-02-11 09:48:00.294055,Bloomberg
DRV-0001996,Credit,111.57438899353475,2026-02-11 09:48:00.294055,Internal
DRV-0001997,Commodities,52.11964551795975,2026-02-11 09:48:00.294055,Refinitiv
DRV-0001998,Equities,151.91777383790276,2026-02-11 09:48:00.294055,Internal
DRV-0001999,Equities,148.67565814495788,2026-02-11 09:48:00.294055,Internal
DRV-0002000,Rates,1.9595338943749971,2026-02-11 09:48:00.294055,Internal
DRV-0002001,FX,108.59556219017765,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002002,Volatility,74.06294796136268,2026-02-10 09:48:00.294055,Bloomberg
DRV-0002003,Commodities,89.04686860243775,2026-02-10 09:48:00.294055,Internal
DRV-0002004,Commodities,73.65757495967613,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002005,Equities,79.02491206600672,2026-02-11 09:48:00.294055,Internal
DRV-0002006,Rates,2.945007810886017,2026-02-10 09:48:00.294055,Bloomberg
DRV-0002007,FX,80.60592863960001,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002008,FX,141.41720857658473,2026-02-11 09:48:00.294055,Internal
DRV-0002009,Equities,93.96472440335586,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002010,Commodities,192.62352317687066,2026-02-09 09:48:00.294055,Bloomberg
DRV-0002011,FX,67.57539399757204,2026-02-08 09:48:00.294055,Bloomberg
DRV-0002012,FX,52.136319866223545,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002013,Commodities,118.92140246891161,2026-02-08 09:48:00.294055,Refinitiv
DRV-0002014,FX,118.07820818487575,2026-02-10 09:48:00.294055,Internal
DRV-0002015,Commodities,65.63235233974756,2026-02-11 09:48:00.294055,Internal
DRV-0002016,Rates,2.5260473213897185,2026-02-11 09:48:00.294055,Internal
DRV-0002017,Credit,85.16632817487123,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002018,Equities,79.06823452921189,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002019,Rates,1.6607278888378496,2026-02-09 09:48:00.294055,Internal
DRV-0002020,Commodities,155.9493557996672,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002021,Equities,117.66496333379901,2026-02-09 09:48:00.294055,Bloomberg
DRV-0002022,Commodities,114.65959708270599,2026-02-11 09:48:00.294055,Internal
DRV-0002023,Commodities,62.80706530351259,2026-02-09 09:48:00.294055,Bloomberg
DRV-0002024,Credit,64.0587840939382,2026-02-11 09:48:00.294055,Internal
DRV-0002025,Volatility,77.86641824344153,2026-02-10 09:48:00.294055,Internal
DRV-0002026,Rates,2.6119511846467978,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002027,FX,51.87510008677461,2026-02-10 09:48:00.294055,Bloomberg
DRV-0002028,Volatility,70.19438215645826,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002029,Equities,73.62908117154328,2026-02-10 09:48:00.294055,Bloomberg
DRV-0002030,FX,98.61391433057591,2026-02-11 09:48:00.294055,Internal
DRV-0002031,Equities,114.40548344414748,2026-02-11 09:48:00.294055,Internal
DRV-0002032,Volatility,58.56032619261572,2026-02-10 09:48:00.294055,Internal
DRV-0002033,FX,82.56975872336456,2026-02-11 09:48:00.294055,Internal
DRV-0002034,Volatility,151.29272175938272,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002035,Rates,1.5557806052663876,2026-02-10 09:48:00.294055,Refinitiv
DRV-0002036,Rates,2.6619102621983006,2026-02-09 09:48:00.294055,Internal
DRV-0002037,Commodities,107.59611313168844,2026-02-11 09:48:00.294055,Internal
DRV-0002038,Commodities,103.88886796625953,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002039,FX,21.315500792880627,2026-02-10 09:48:00.294055,Internal
DRV-0002040,Rates,1.3896440226370588,2026-02-11 09:48:00.294055,Internal
DRV-0002041,Commodities,94.92612982579917,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002042,FX,152.6916524275902,2026-02-10 09:48:00.294055,Bloomberg
DRV-0002043,Rates,3.213065293367423,2026-02-08 09:48:00.294055,Internal
DRV-0002044,Credit,91.25788182056783,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002045,Rates,1.8659621567179951,2026-02-11 09:48:00.294055,Internal
DRV-0002046,Commodities,128.66707191725345,2026-02-10 09:48:00.294055,Refinitiv
DRV-0002047,Commodities,170.70235389260245,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002048,Equities,104.86342988948401,2026-02-11 09:48:00.294055,Internal
DRV-0002049,Rates,4.0211618261561055,2026-02-11 09:48:00.294055,Internal
DRV-0002050,Commodities,122.73706404671061,2026-02-09 09:48:00.294055,Refinitiv
DRV-0002051,Equities,68.54248642383298,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002052,FX,98.80607885076066,2026-02-09 09:48:00.294055,Bloomberg
DRV-0002053,Equities,88.28264442946393,2026-02-10 09:48:00.294055,Bloomberg
DRV-0002054,Volatility,68.50000667052039,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002055,Commodities,149.02872870757835,2026-02-10 09:48:00.294055,Refinitiv
DRV-0002056,FX,131.73520871548598,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002057,Equities,97.28402715463649,2026-02-10 09:48:00.294055,Refinitiv
DRV-0002058,FX,37.233191229592116,2026-02-11 09:48:00.294055,Internal
DRV-0002059,Volatility,107.84342085182293,2026-02-09 09:48:00.294055,Bloomberg
DRV-0002060,Rates,1.5353630479880356,2026-02-10 09:48:00.294055,Refinitiv
DRV-0002061,Volatility,118.17829833609834,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002062,Commodities,105.22335192031699,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002063,Rates,1.9962923143139037,2026-02-10 09:48:00.294055,Bloomberg
DRV-0002064,Volatility,98.16858115837843,2026-02-11 09:48:00.294055,Internal
DRV-0002065,FX,98.42267842611275,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002066,Equities,110.47670359816308,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002067,Equities,87.46420871336932,2026-02-11 09:48:00.294055,Internal
DRV-0002068,Credit,161.5054284279906,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002069,Equities,129.32972441955192,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002070,Volatility,109.07930563382838,2026-02-11 09:48:00.294055,Internal
DRV-0002071,Rates,3.4621501805991515,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002072,Volatility,132.67481001192016,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002073,Volatility,114.45542362520499,2026-02-09 09:48:00.294055,Refinitiv
DRV-0002074,FX,125.43876915157395,2026-02-08 09:48:00.294055,Bloomberg
DRV-0002075,Credit,97.58521412418631,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002076,Commodities,106.93686551561612,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002077,Volatility,107.6158703656222,2026-02-10 09:48:00.294055,Refinitiv
DRV-0002078,Rates,1.113435221921834,2026-02-10 09:48:00.294055,Bloomberg
DRV-0002079,Credit,156.30407360440222,2026-02-11 09:48:00.294055,Internal
DRV-0002080,Credit,145.43768981330237,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002081,Equities,78.19707109290864,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002082,Commodities,133.55739648328395,2026-02-09 09:48:00.294055,Refinitiv
DRV-0002083,Equities,138.02928125113252,2026-02-09 09:48:00.294055,Internal
DRV-0002084,Commodities,145.66256766977094,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002085,FX,129.61290620864247,2026-02-10 09:48:00.294055,Refinitiv
DRV-0002086,FX,137.65371816942542,2026-02-08 09:48:00.294055,Bloomberg
DRV-0002087,Volatility,163.88361436401635,2026-02-10 09:48:00.294055,Bloomberg
DRV-0002088,Credit,19.646397806165307,2026-02-08 09:48:00.294055,Refinitiv
DRV-0002089,Credit,130.26914505986372,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002090,Rates,2.2141423714856865,2026-02-11 09:48:00.294055,Internal
DRV-0002091,Commodities,109.7961842400415,2026-02-10 09:48:00.294055,Refinitiv
DRV-0002092,Rates,2.0193028197933858,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002093,Equities,72.54565847926872,2026-02-10 09:48:00.294055,Internal
DRV-0002094,FX,61.45620405842958,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002095,Equities,75.36228815970989,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002096,Rates,2.6814745351274065,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002097,Credit,102.78723361044457,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002098,Volatility,81.03458386876932,2026-02-11 09:48:00.294055,Internal
DRV-0002099,Credit,145.67735642672463,2026-02-10 09:48:00.294055,Refinitiv
DRV-0002100,Commodities,146.54342809112927,2026-02-09 09:48:00.294055,Internal
DRV-0002101,Credit,153.2243175970418,2026-02-11 09:48:00.294055,Internal
DRV-0002102,FX,89.61223788509918,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002103,FX,101.83667138551999,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002104,Volatility,107.20209151066814,2026-02-09 09:48:00.294055,Bloomberg
DRV-0002105,Credit,114.71867510823847,2026-02-11 09:48:00.294055,Internal
DRV-0002106,Credit,32.68166232785994,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002107,Commodities,114.92239796780743,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002108,Rates,2.221784206371079,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002109,FX,118.50695112181516,2026-02-10 09:48:00.294055,Refinitiv
DRV-0002110,Equities,79.25765814982591,2026-02-09 09:48:00.294055,Internal
DRV-0002111,FX,92.82072351584675,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002112,Equities,111.49469025412435,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002113,FX,63.47060789880017,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002114,Commodities,105.48964295649283,2026-02-11 09:48:00.294055,Internal
DRV-0002115,Commodities,116.4831471917012,2026-02-11 09:48:00.294055,Internal
DRV-0002116,Volatility,77.49823899466509,2026-02-11 09:48:00.294055,Internal
DRV-0002117,Equities,109.80875969494753,2026-02-09 09:48:00.294055,Internal
DRV-0002118,Credit,134.27763625707914,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002119,Credit,42.035383542476744,2026-02-10 09:48:00.294055,Internal
DRV-0002120,Credit,74.58290483070165,2026-02-10 09:48:00.294055,Bloomberg
DRV-0002121,Credit,79.77264976421608,2026-02-11 09:48:00.294055,Internal
DRV-0002122,Rates,2.784387415913587,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002123,Equities,153.249774267519,2026-02-10 09:48:00.294055,Refinitiv
DRV-0002124,Rates,3.5388503533350506,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002125,Volatility,73.18011691893464,2026-02-11 09:48:00.294055,Internal
DRV-0002126,FX,122.98655477094871,2026-02-11 09:48:00.294055,Internal
DRV-0002127,Rates,2.984225758717003,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002128,Rates,1.9568503617670454,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002129,FX,111.46169503456993,2026-02-11 09:48:00.294055,Internal
DRV-0002130,Equities,103.23573331181638,2026-02-10 09:48:00.294055,Bloomberg
DRV-0002131,Credit,135.12903579505007,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002132,FX,89.31684870307696,2026-02-11 09:48:00.294055,Internal
DRV-0002133,Commodities,79.01569568871432,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002134,Equities,104.30156014107169,2026-02-09 09:48:00.294055,Internal
DRV-0002135,Commodities,83.30357854491197,2026-02-09 09:48:00.294055,Bloomberg
DRV-0002136,FX,83.28799059350362,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002137,Credit,122.82255155562564,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002138,Equities,101.82377496893898,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002139,Commodities,95.62970212603513,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002140,Rates,3.5127423928063917,2026-02-10 09:48:00.294055,Bloomberg
DRV-0002141,Commodities,70.5236557702089,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002142,Rates,3.9837970712279214,2026-02-11 09:48:00.294055,Internal
DRV-0002143,Volatility,149.8906029688254,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002144,Commodities,74.7796282464822,2026-02-10 09:48:00.294055,Internal
DRV-0002145,Credit,147.5655917273718,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002146,FX,66.95364416429852,2026-02-10 09:48:00.294055,Internal
DRV-0002147,Credit,76.05565931719886,2026-02-11 09:48:00.294055,Internal
DRV-0002148,FX,129.96285068327262,2026-02-09 09:48:00.294055,Bloomberg
DRV-0002149,Volatility,207.99935114862436,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002150,Equities,159.64068048144355,2026-02-10 09:48:00.294055,Bloomberg
DRV-0002151,FX,78.85281532879216,2026-02-10 09:48:00.294055,Refinitiv
DRV-0002152,Volatility,78.558424655225,2026-02-10 09:48:00.294055,Bloomberg
DRV-0002153,Rates,0.5959298778719078,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002154,FX,46.14828292150751,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002155,Credit,99.8747103808444,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002156,Equities,129.65655688337148,2026-02-08 09:48:00.294055,Bloomberg
DRV-0002157,FX,99.53521498275704,2026-02-11 09:48:00.294055,Internal
DRV-0002158,FX,112.28519421785197,2026-02-10 09:48:00.294055,Refinitiv
DRV-0002159,FX,115.22755335017314,2026-02-10 09:48:00.294055,Internal
DRV-0002160,FX,121.10700691437768,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002161,Credit,90.86314981126361,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002162,Commodities,122.14699251143567,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002163,FX,77.4226910377674,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002164,FX,68.71884637177087,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002165,Rates,3.374664772225604,2026-02-11 09:48:00.294055,Bloomberg
DRV-0002166,Equities,99.25968580359073,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002167,Volatility,43.9493190597157,2026-02-10 09:48:00.294055,Internal
DRV-0002168,Commodities,119.24322937534878,2026-02-11 09:48:00.294055,Refinitiv
DRV-0002169,Credit,145.0411792241925,2026-02-11 09:48:00.294055,Internal
DRV-0002170,Commodities,81.76804280779092,2026-02-10 09:48:00.294055,Bloomberg
